SN:3K430000011413 BD:Apr 19 2021 VC:7d9ffae MD5:34e03199e6006f2831fb02c414d62259
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,     RD0_raw_us,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,             HZ,          HZ_sd,         Batt_v,      Batt_v_sd,        BattPer,     BattPer_sd, Temp_Status_mA,Analyzer_Status_mA,       Fit_Flag,      MIU_VALVE,       MIU_DESC
08/09/2023 16:17:47.171, 1.48579e+1, 0.00000e+0, 6.37804e+2, 0.00000e+0, 1.56353e+4, 0.00000e+0, 1.50938e+1, 0.00000e+0, 6.47935e+2, 0.00000e+0, 5.00141e+2, 0.00000e+0, 3.37573e+1, 0.00000e+0, 3.43379e+1, 0.00000e+0, 3.25007e+0, 0.00000e+0, 3.13542e+0, 0.00000e+0, 0.00000e+0, -9.40075e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.95025e-1, 0.00000e+0, 5.30309e+0, 0.00000e+0, 1.01375e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:48.164, 1.47317e+1, 0.00000e+0, 6.35412e+2, 0.00000e+0, 1.56445e+4, 0.00000e+0, 1.49658e+1, 0.00000e+0, 6.45511e+2, 0.00000e+0, 4.99997e+2, 0.00000e+0, 3.37574e+1, 0.00000e+0, 3.43331e+1, 0.00000e+0, 3.25084e+0, 0.00000e+0, 3.13595e+0, 0.00000e+0, 0.00000e+0, -9.40075e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.01317e+0, 0.00000e+0, 5.30332e+0, 0.00000e+0, 1.01388e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:49.173, 1.46141e+1, 0.00000e+0, 6.32412e+2, 0.00000e+0, 1.56413e+4, 0.00000e+0, 1.48463e+1, 0.00000e+0, 6.42461e+2, 0.00000e+0, 5.00191e+2, 0.00000e+0, 3.37566e+1, 0.00000e+0, 3.43360e+1, 0.00000e+0, 3.25037e+0, 0.00000e+0, 3.13531e+0, 0.00000e+0, 0.00000e+0, -9.40087e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.86193e-1, 0.00000e+0, 5.30356e+0, 0.00000e+0, 1.01402e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:50.100, 1.42607e+1, 0.00000e+0, 6.25980e+2, 0.00000e+0, 1.56747e+4, 0.00000e+0, 1.44878e+1, 0.00000e+0, 6.35949e+2, 0.00000e+0, 5.00120e+2, 0.00000e+0, 3.37556e+1, 0.00000e+0, 3.43382e+1, 0.00000e+0, 3.24981e+0, 0.00000e+0, 3.13591e+0, 0.00000e+0, 0.00000e+0, -9.40087e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.07875e+0, 0.00000e+0, 5.30379e+0, 0.00000e+0, 1.01416e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:51.094, 1.41310e+1, 0.00000e+0, 6.22750e+2, 0.00000e+0, 1.56657e+4, 0.00000e+0, 1.43559e+1, 0.00000e+0, 6.32661e+2, 0.00000e+0, 5.00119e+2, 0.00000e+0, 3.37528e+1, 0.00000e+0, 3.43442e+1, 0.00000e+0, 3.25026e+0, 0.00000e+0, 3.13522e+0, 0.00000e+0, 0.00000e+0, -9.40106e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.30402e+0, 0.00000e+0, 1.01430e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:52.089, 1.42052e+1, 0.00000e+0, 6.24598e+2, 0.00000e+0, 1.57152e+4, 0.00000e+0, 1.44320e+1, 0.00000e+0, 6.34570e+2, 0.00000e+0, 5.00087e+2, 0.00000e+0, 3.37537e+1, 0.00000e+0, 3.43405e+1, 0.00000e+0, 3.24979e+0, 0.00000e+0, 3.13673e+0, 0.00000e+0, 0.00000e+0, -9.40106e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 1.01317e+0, 0.00000e+0, 5.30421e+0, 0.00000e+0, 1.01441e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:53.083, 1.39633e+1, 0.00000e+0, 6.26883e+2, 0.00000e+0, 1.56899e+4, 0.00000e+0, 1.41858e+1, 0.00000e+0, 6.36875e+2, 0.00000e+0, 5.00093e+2, 0.00000e+0, 3.37548e+1, 0.00000e+0, 3.43503e+1, 0.00000e+0, 3.24871e+0, 0.00000e+0, 3.13542e+0, 0.00000e+0, 0.00000e+0, -9.40125e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00301e+0, 0.00000e+0, 5.30443e+0, 0.00000e+0, 1.01454e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:54.077, 1.37030e+1, 0.00000e+0, 6.21405e+2, 0.00000e+0, 1.56418e+4, 0.00000e+0, 1.39207e+1, 0.00000e+0, 6.31279e+2, 0.00000e+0, 5.00201e+2, 0.00000e+0, 3.37535e+1, 0.00000e+0, 3.43491e+1, 0.00000e+0, 3.24878e+0, 0.00000e+0, 3.13564e+0, 0.00000e+0, 0.00000e+0, -9.40125e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.01420e+0, 0.00000e+0, 5.30469e+0, 0.00000e+0, 1.01470e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:55.072, 1.35139e+1, 0.00000e+0, 6.19270e+2, 0.00000e+0, 1.56086e+4, 0.00000e+0, 1.37282e+1, 0.00000e+0, 6.29089e+2, 0.00000e+0, 5.00068e+2, 0.00000e+0, 3.37548e+1, 0.00000e+0, 3.43403e+1, 0.00000e+0, 3.24939e+0, 0.00000e+0, 3.13613e+0, 0.00000e+0, 0.00000e+0, -9.40147e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00301e+0, 0.00000e+0, 5.30474e+0, 0.00000e+0, 1.01473e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:56.068, 1.34778e+1, 0.00000e+0, 6.19804e+2, 0.00000e+0, 1.56943e+4, 0.00000e+0, 1.36927e+1, 0.00000e+0, 6.29687e+2, 0.00000e+0, 5.00138e+2, 0.00000e+0, 3.37536e+1, 0.00000e+0, 3.43488e+1, 0.00000e+0, 3.24947e+0, 0.00000e+0, 3.13533e+0, 0.00000e+0, 0.00000e+0, -9.40147e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00908e+0, 0.00000e+0, 5.30512e+0, 0.00000e+0, 1.01496e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:57.070, 1.35960e+1, 0.00000e+0, 6.21519e+2, 0.00000e+0, 1.56230e+4, 0.00000e+0, 1.38118e+1, 0.00000e+0, 6.31383e+2, 0.00000e+0, 5.00064e+2, 0.00000e+0, 3.37534e+1, 0.00000e+0, 3.43465e+1, 0.00000e+0, 3.24925e+0, 0.00000e+0, 3.13577e+0, 0.00000e+0, 0.00000e+0, -9.40165e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.81354e-1, 0.00000e+0, 5.30531e+0, 0.00000e+0, 1.01506e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:58.075, 1.35813e+1, 0.00000e+0, 6.20880e+2, 0.00000e+0, 1.56714e+4, 0.00000e+0, 1.37975e+1, 0.00000e+0, 6.30764e+2, 0.00000e+0, 5.00199e+2, 0.00000e+0, 3.37542e+1, 0.00000e+0, 3.43518e+1, 0.00000e+0, 3.24900e+0, 0.00000e+0, 3.13584e+0, 0.00000e+0, 0.00000e+0, -9.40165e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.01010e+0, 0.00000e+0, 5.30546e+0, 0.00000e+0, 1.01515e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:17:59.071, 1.35314e+1, 0.00000e+0, 6.19794e+2, 0.00000e+0, 1.56880e+4, 0.00000e+0, 1.37471e+1, 0.00000e+0, 6.29672e+2, 0.00000e+0, 5.00112e+2, 0.00000e+0, 3.37533e+1, 0.00000e+0, 3.43546e+1, 0.00000e+0, 3.24906e+0, 0.00000e+0, 3.13629e+0, 0.00000e+0, 0.00000e+0, -9.40186e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 9.95025e-1, 0.00000e+0, 5.30575e+0, 0.00000e+0, 1.01533e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:00.066, 1.35956e+1, 0.00000e+0, 6.20766e+2, 0.00000e+0, 1.56054e+4, 0.00000e+0, 1.38112e+1, 0.00000e+0, 6.30607e+2, 0.00000e+0, 5.00192e+2, 0.00000e+0, 3.37540e+1, 0.00000e+0, 3.43606e+1, 0.00000e+0, 3.24899e+0, 0.00000e+0, 3.13660e+0, 0.00000e+0, 0.00000e+0, -9.40186e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 1.01729e+0, 0.00000e+0, 5.30594e+0, 0.00000e+0, 1.01544e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:01.070, 1.37072e+1, 0.00000e+0, 6.22065e+2, 0.00000e+0, 1.56102e+4, 0.00000e+0, 1.39245e+1, 0.00000e+0, 6.31930e+2, 0.00000e+0, 5.00163e+2, 0.00000e+0, 3.37534e+1, 0.00000e+0, 3.43511e+1, 0.00000e+0, 3.24905e+0, 0.00000e+0, 3.13715e+0, 0.00000e+0, 0.00000e+0, -9.40204e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.90099e-1, 0.00000e+0, 5.30615e+0, 0.00000e+0, 1.01557e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:02.070, 1.37102e+1, 0.00000e+0, 6.24281e+2, 0.00000e+0, 1.56698e+4, 0.00000e+0, 1.39284e+1, 0.00000e+0, 6.34219e+2, 0.00000e+0, 5.00066e+2, 0.00000e+0, 3.37516e+1, 0.00000e+0, 3.43533e+1, 0.00000e+0, 3.24901e+0, 0.00000e+0, 3.13563e+0, 0.00000e+0, 0.00000e+0, -9.40222e-1, 0.00000e+0, -4.60123e+0, 0.00000e+0, 9.99001e-1, 0.00000e+0, 5.30641e+0, 0.00000e+0, 1.01572e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:03.069, 1.37871e+1, 0.00000e+0, 6.25924e+2, 0.00000e+0, 1.56813e+4, 0.00000e+0, 1.40067e+1, 0.00000e+0, 6.35896e+2, 0.00000e+0, 5.00202e+2, 0.00000e+0, 3.37498e+1, 0.00000e+0, 3.43410e+1, 0.00000e+0, 3.24945e+0, 0.00000e+0, 3.13698e+0, 0.00000e+0, 0.00000e+0, -9.40241e-1, 0.00000e+0, -4.60123e+0, 0.00000e+0, 1.00000e+0, 0.00000e+0, 5.30658e+0, 0.00000e+0, 1.01582e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:04.069, 1.38393e+1, 0.00000e+0, 6.28227e+2, 0.00000e+0, 1.56704e+4, 0.00000e+0, 1.40596e+1, 0.00000e+0, 6.38228e+2, 0.00000e+0, 5.00054e+2, 0.00000e+0, 3.37486e+1, 0.00000e+0, 3.43541e+1, 0.00000e+0, 3.24962e+0, 0.00000e+0, 3.13564e+0, 0.00000e+0, 0.00000e+0, -9.40241e-1, 0.00000e+0, -4.60123e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.30671e+0, 0.00000e+0, 1.01590e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:05.074, 1.37455e+1, 0.00000e+0, 6.28991e+2, 0.00000e+0, 1.56356e+4, 0.00000e+0, 1.39638e+1, 0.00000e+0, 6.38982e+2, 0.00000e+0, 5.00214e+2, 0.00000e+0, 3.37488e+1, 0.00000e+0, 3.43543e+1, 0.00000e+0, 3.24921e+0, 0.00000e+0, 3.13515e+0, 0.00000e+0, 0.00000e+0, -9.40262e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.94036e-1, 0.00000e+0, 5.30706e+0, 0.00000e+0, 1.01611e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:06.069, 1.35944e+1, 0.00000e+0, 6.29444e+2, 0.00000e+0, 1.56288e+4, 0.00000e+0, 1.38102e+1, 0.00000e+0, 6.39438e+2, 0.00000e+0, 5.00052e+2, 0.00000e+0, 3.37501e+1, 0.00000e+0, 3.43632e+1, 0.00000e+0, 3.24953e+0, 0.00000e+0, 3.13589e+0, 0.00000e+0, 0.00000e+0, -9.40262e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.01215e+0, 0.00000e+0, 5.30734e+0, 0.00000e+0, 1.01628e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:07.075, 1.36070e+1, 0.00000e+0, 6.30021e+2, 0.00000e+0, 1.56894e+4, 0.00000e+0, 1.38239e+1, 0.00000e+0, 6.40063e+2, 0.00000e+0, 5.00220e+2, 0.00000e+0, 3.37515e+1, 0.00000e+0, 3.43589e+1, 0.00000e+0, 3.24882e+0, 0.00000e+0, 3.13497e+0, 0.00000e+0, 0.00000e+0, -9.40283e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 9.92063e-1, 0.00000e+0, 5.30754e+0, 0.00000e+0, 1.01639e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:08.068, 1.36412e+1, 0.00000e+0, 6.29536e+2, 0.00000e+0, 1.56451e+4, 0.00000e+0, 1.38580e+1, 0.00000e+0, 6.39541e+2, 0.00000e+0, 5.00013e+2, 0.00000e+0, 3.37483e+1, 0.00000e+0, 3.43617e+1, 0.00000e+0, 3.24926e+0, 0.00000e+0, 3.13694e+0, 0.00000e+0, 0.00000e+0, -9.40304e-1, 0.00000e+0, -4.60126e+0, 0.00000e+0, 9.97009e-1, 0.00000e+0, 5.30777e+0, 0.00000e+0, 1.01653e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:09.071, 1.36241e+1, 0.00000e+0, 6.28702e+2, 0.00000e+0, 1.56523e+4, 0.00000e+0, 1.38407e+1, 0.00000e+0, 6.38699e+2, 0.00000e+0, 5.00259e+2, 0.00000e+0, 3.37473e+1, 0.00000e+0, 3.43716e+1, 0.00000e+0, 3.24899e+0, 0.00000e+0, 3.13581e+0, 0.00000e+0, 0.00000e+0, -9.40304e-1, 0.00000e+0, -4.60126e+0, 0.00000e+0, 1.00908e+0, 0.00000e+0, 5.30795e+0, 0.00000e+0, 1.01663e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:10.072, 1.35959e+1, 0.00000e+0, 6.28021e+2, 0.00000e+0, 1.56630e+4, 0.00000e+0, 1.38122e+1, 0.00000e+0, 6.38014e+2, 0.00000e+0, 5.00082e+2, 0.00000e+0, 3.37465e+1, 0.00000e+0, 3.43691e+1, 0.00000e+0, 3.24859e+0, 0.00000e+0, 3.13662e+0, 0.00000e+0, 0.00000e+0, -9.40324e-1, 0.00000e+0, -4.60126e+0, 0.00000e+0, 9.99001e-1, 0.00000e+0, 5.30818e+0, 0.00000e+0, 1.01677e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:11.069, 1.36846e+1, 0.00000e+0, 6.30367e+2, 0.00000e+0, 1.56807e+4, 0.00000e+0, 1.39026e+1, 0.00000e+0, 6.40409e+2, 0.00000e+0, 5.00213e+2, 0.00000e+0, 3.37462e+1, 0.00000e+0, 3.43776e+1, 0.00000e+0, 3.24930e+0, 0.00000e+0, 3.13502e+0, 0.00000e+0, 0.00000e+0, -9.40324e-1, 0.00000e+0, -4.60126e+0, 0.00000e+0, 1.00301e+0, 0.00000e+0, 5.30838e+0, 0.00000e+0, 1.01689e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:12.071, 1.41814e+1, 0.00000e+0, 6.39704e+2, 0.00000e+0, 1.56575e+4, 0.00000e+0, 1.44069e+1, 0.00000e+0, 6.49879e+2, 0.00000e+0, 5.00040e+2, 0.00000e+0, 3.37469e+1, 0.00000e+0, 3.43730e+1, 0.00000e+0, 3.24992e+0, 0.00000e+0, 3.13613e+0, 0.00000e+0, 0.00000e+0, -9.40339e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 9.91080e-1, 0.00000e+0, 5.30861e+0, 0.00000e+0, 1.01703e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:13.073, 1.44451e+1, 0.00000e+0, 6.46746e+2, 0.00000e+0, 1.56413e+4, 0.00000e+0, 1.46746e+1, 0.00000e+0, 6.57022e+2, 0.00000e+0, 5.00233e+2, 0.00000e+0, 3.37452e+1, 0.00000e+0, 3.43735e+1, 0.00000e+0, 3.24996e+0, 0.00000e+0, 3.13576e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60123e+0, 0.00000e+0, 9.98004e-1, 0.00000e+0, 5.30875e+0, 0.00000e+0, 1.01711e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:14.063, 1.44266e+1, 0.00000e+0, 6.46363e+2, 0.00000e+0, 1.56823e+4, 0.00000e+0, 1.46565e+1, 0.00000e+0, 6.56661e+2, 0.00000e+0, 5.00183e+2, 0.00000e+0, 3.37434e+1, 0.00000e+0, 3.43702e+1, 0.00000e+0, 3.25002e+0, 0.00000e+0, 3.13582e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60123e+0, 0.00000e+0, 1.01937e+0, 0.00000e+0, 5.30903e+0, 0.00000e+0, 1.01728e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:15.071, 1.45370e+1, 0.00000e+0, 6.47714e+2, 0.00000e+0, 1.57185e+4, 0.00000e+0, 1.47692e+1, 0.00000e+0, 6.58057e+2, 0.00000e+0, 5.00146e+2, 0.00000e+0, 3.37421e+1, 0.00000e+0, 3.43796e+1, 0.00000e+0, 3.25022e+0, 0.00000e+0, 3.13699e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.93049e-1, 0.00000e+0, 5.30932e+0, 0.00000e+0, 1.01745e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:16.065, 1.46809e+1, 0.00000e+0, 6.49444e+2, 0.00000e+0, 1.56439e+4, 0.00000e+0, 1.49142e+1, 0.00000e+0, 6.59765e+2, 0.00000e+0, 5.00188e+2, 0.00000e+0, 3.37416e+1, 0.00000e+0, 3.43777e+1, 0.00000e+0, 3.25096e+0, 0.00000e+0, 3.13620e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.30952e+0, 0.00000e+0, 1.01757e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:17.069, 1.48248e+1, 0.00000e+0, 6.50380e+2, 0.00000e+0, 1.56260e+4, 0.00000e+0, 1.50601e+1, 0.00000e+0, 6.60705e+2, 0.00000e+0, 5.00101e+2, 0.00000e+0, 3.37395e+1, 0.00000e+0, 3.43936e+1, 0.00000e+0, 3.25081e+0, 0.00000e+0, 3.13608e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.97009e-1, 0.00000e+0, 5.30976e+0, 0.00000e+0, 1.01771e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:18.070, 1.48448e+1, 0.00000e+0, 6.48774e+2, 0.00000e+0, 1.56832e+4, 0.00000e+0, 1.50813e+1, 0.00000e+0, 6.59111e+2, 0.00000e+0, 5.00172e+2, 0.00000e+0, 3.37348e+1, 0.00000e+0, 3.43901e+1, 0.00000e+0, 3.25026e+0, 0.00000e+0, 3.13619e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 9.92063e-1, 0.00000e+0, 5.30996e+0, 0.00000e+0, 1.01783e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:19.065, 1.49831e+1, 0.00000e+0, 6.48380e+2, 0.00000e+0, 1.56649e+4, 0.00000e+0, 1.52215e+1, 0.00000e+0, 6.58698e+2, 0.00000e+0, 5.00086e+2, 0.00000e+0, 3.37317e+1, 0.00000e+0, 3.43925e+1, 0.00000e+0, 3.25063e+0, 0.00000e+0, 3.13635e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.01215e+0, 0.00000e+0, 5.31017e+0, 0.00000e+0, 1.01796e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:20.002, 1.51820e+1, 0.00000e+0, 6.49704e+2, 0.00000e+0, 1.56144e+4, 0.00000e+0, 1.54228e+1, 0.00000e+0, 6.60010e+2, 0.00000e+0, 5.00176e+2, 0.00000e+0, 3.37324e+1, 0.00000e+0, 3.43881e+1, 0.00000e+0, 3.25082e+0, 0.00000e+0, 3.13584e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.06496e+0, 0.00000e+0, 5.31037e+0, 0.00000e+0, 1.01808e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:20.998, 1.50119e+1, 0.00000e+0, 6.45702e+2, 0.00000e+0, 1.56647e+4, 0.00000e+0, 1.52508e+1, 0.00000e+0, 6.55978e+2, 0.00000e+0, 5.00063e+2, 0.00000e+0, 3.37299e+1, 0.00000e+0, 3.43876e+1, 0.00000e+0, 3.25072e+0, 0.00000e+0, 3.13564e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.31056e+0, 0.00000e+0, 1.01819e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:21.990, 1.47076e+1, 0.00000e+0, 6.39855e+2, 0.00000e+0, 1.56040e+4, 0.00000e+0, 1.49407e+1, 0.00000e+0, 6.49998e+2, 0.00000e+0, 5.00231e+2, 0.00000e+0, 3.37294e+1, 0.00000e+0, 3.43925e+1, 0.00000e+0, 3.25040e+0, 0.00000e+0, 3.13562e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.01112e+0, 0.00000e+0, 5.31077e+0, 0.00000e+0, 1.01832e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:22.986, 1.43426e+1, 0.00000e+0, 6.33693e+2, 0.00000e+0, 1.56882e+4, 0.00000e+0, 1.45712e+1, 0.00000e+0, 6.43793e+2, 0.00000e+0, 5.00225e+2, 0.00000e+0, 3.37273e+1, 0.00000e+0, 3.43906e+1, 0.00000e+0, 3.25024e+0, 0.00000e+0, 3.13553e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00503e+0, 0.00000e+0, 5.31104e+0, 0.00000e+0, 1.01848e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:23.980, 1.39752e+1, 0.00000e+0, 6.27973e+2, 0.00000e+0, 1.56883e+4, 0.00000e+0, 1.41980e+1, 0.00000e+0, 6.37982e+2, 0.00000e+0, 5.00083e+2, 0.00000e+0, 3.37270e+1, 0.00000e+0, 3.43955e+1, 0.00000e+0, 3.24937e+0, 0.00000e+0, 3.13612e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 1.00503e+0, 0.00000e+0, 5.31127e+0, 0.00000e+0, 1.01861e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:24.976, 1.36658e+1, 0.00000e+0, 6.23431e+2, 0.00000e+0, 1.56949e+4, 0.00000e+0, 1.38837e+1, 0.00000e+0, 6.33372e+2, 0.00000e+0, 5.00214e+2, 0.00000e+0, 3.37336e+1, 0.00000e+0, 3.43882e+1, 0.00000e+0, 3.24884e+0, 0.00000e+0, 3.13643e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 1.01112e+0, 0.00000e+0, 5.31150e+0, 0.00000e+0, 1.01875e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:25.969, 1.35534e+1, 0.00000e+0, 6.22175e+2, 0.00000e+0, 1.56810e+4, 0.00000e+0, 1.37693e+1, 0.00000e+0, 6.32086e+2, 0.00000e+0, 5.00116e+2, 0.00000e+0, 3.37326e+1, 0.00000e+0, 3.43894e+1, 0.00000e+0, 3.24841e+0, 0.00000e+0, 3.13430e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00200e+0, 0.00000e+0, 5.31171e+0, 0.00000e+0, 1.01888e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:26.970, 1.29862e+1, 0.00000e+0, 6.13307e+2, 0.00000e+0, 1.56665e+4, 0.00000e+0, 1.31929e+1, 0.00000e+0, 6.23068e+2, 0.00000e+0, 5.00208e+2, 0.00000e+0, 3.37302e+1, 0.00000e+0, 3.43928e+1, 0.00000e+0, 3.24756e+0, 0.00000e+0, 3.13639e+0, 0.00000e+0, 0.00000e+0, -9.40357e-1, 0.00000e+0, -4.60124e+0, 0.00000e+0, 1.00301e+0, 0.00000e+0, 5.31195e+0, 0.00000e+0, 1.01902e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:18:27.975, 1.24006e+1, 0.00000e+0, 6.03467e+2, 0.00000e+0, 1.57415e+4, 0.00000e+0, 1.25989e+1, 0.00000e+0, 6.13118e+2, 0.00000e+0, 5.00058e+2, 0.00000e+0, 3.37280e+1, 0.00000e+0, 3.43917e+1, 0.00000e+0, 3.24682e+0, 0.00000e+0, 3.13678e+0, 0.00000e+0, 0.00000e+0, -9.40366e-1, 0.00000e+0, -4.60125e+0, 0.00000e+0, 9.90099e-1, 0.00000e+0, 5.31218e+0, 0.00000e+0, 1.01915e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
